handle,tweet_text,tweet_date,tweet_time,image_urls
timesofindia,"#Russia denies threat after spy sensors allegedly found near #UK nuclear submarine routes

Watch for details",2025-04-13,21:00:01,['https://pbs.twimg.com/media/GocOJDmX0AAPt92.jpg']
timesofindia,"The #Delhi High Court has expressed serious concerns over the illegal extraction of water through borewells, likening it to a 'sin' and warning of a potential water crisis similar to #Johannesburg. 

The court has directed civic authorities to conduct a joint inspection of a",2025-04-13,20:30:00,['https://pbs.twimg.com/media/GoaNGDEWIAAwjAt?format=jpg&name=900x900']
timesofindia,"#SergeyLavrov's stinging 'respect' lesson for #US, #Europe on multipolarity | Watch",2025-04-13,20:06:38,[]
timesofindia,"#DonaldTrump signaled he might skip the #G20 summit in #SouthAfrica, citing concerns over land confiscation policies and alleged ""white genocide."" 

His social media post included controversial video clips and accusations against South African political figures.

Details here",2025-04-13,19:30:00,['https://pbs.twimg.com/media/GoZ5TH-XYAANZFO?format=jpg&name=900x900']
timesofindia,"#EnforcementDirectorate on Saturday said it has started proceedings to take possession of more than Rs 700 crore worth of properties of Associate Journals Ltd (AJL), controlled by #SoniaGandhi and #RahulGandhi.  

Details here http://toi.in/QM0Ara",2025-04-13,18:30:00,['https://pbs.twimg.com/media/GoZsAYOXUAAOc9V?format=jpg&name=900x900']
timesofindia,"#SiliconValley erupts: Workers slam #ElonMusk & #DonaldTrump for 'power grab' | 'We were cheated, betrayed'

Watch for details",2025-04-13,18:10:00,['https://pbs.twimg.com/media/Gobkny4X0AAlDaI.jpg']
timesofindia,"#CricketWithTOI | What an incredible finish and a much needed win for #MumbaiIndians as #HardikPandya's team beat #DelhiCapitals by 12 runs
 
MI sealed their victory with THREE consecutive RUN-OUTS!

Match highlights  http://toi.in/OQSSVa
#IPL2025 #DCvMI #DCvsMI",2025-04-13,18:00:57,['https://pbs.twimg.com/media/GobwqzNXkAAWP1Z?format=jpg&name=900x900']
timesofindia,"#UPDATE | #BahujanSamajParty chief #Mayawati announces the return of her nephew #AkashAnand to the party

(reports ANI)",2025-04-13,15:19:55,['https://pbs.twimg.com/media/GobL0u1WgAAoZih?format=png&name=900x900']
timesofindia,"'One more chance': #Mayawati accepts nephew's public apology, re-inducts him in #BSP",2025-04-13,15:57:42,[]
timesofindia,"#ICC #Cricket 

ICC launches landmark initiative to support displaced Afghan women cricketers 

ICC will establish a special fund to offer direct financial assistance, ensuring that these cricketers can continue pursuing their careers",2025-04-13,15:05:30,[]
timesofindia,"#Bengaluru | #Sikh community members in city offer special prayers on the #Baisakhi festival to mark the Solar new year at #Gurudwara in #Ulsoor on Sunday.

Sikh family members in new dresses visited the temple and took part in kirtans. #Baisakhi marks the first day of the month",2025-04-13,15:50:00,"['https://pbs.twimg.com/media/GoavFLxWgAArdFn?format=jpg&name=small', 'https://pbs.twimg.com/media/GoavFLSW0AAhOQb?format=jpg&name=small', 'https://pbs.twimg.com/media/GoavFMiXcAIz2v5?format=jpg&name=small', 'https://pbs.twimg.com/media/GoavFMmXkAA-ydW?format=jpg&name=small']"
timesofindia,"#IPL2025 #RRvsRCB 

'Phil Salt and 
@imVkohli
 won it in the powerplay’: 
@IamSanjuSamson
 after RR’s crushing defeat to RCB 

Despite back-to-back losses, Samson remains optimistic",2025-04-13,14:50:28,[]
timesofindia,"Virat Kohli, Phil Salt lead RCB's big win over RR in Jaipur 

The win takes RCB to No. 3 on the points table. 

READ: http://toi.in/1G1I1Z 

#ViratKohli #PhilSalt #RRvRCB #IPL2025",2025-04-13,14:48:52,['https://pbs.twimg.com/media/GobEglnXEAE5Gtz?format=jpg&name=900x900']
timesofindia,"City lights and stars: #NASA shares nighttime image of #India from space

Know more  http://toi.in/l5J1na53

(Image source: 
@Space_Station
)",2025-04-13,15:30:00,"['https://pbs.twimg.com/media/GoazXpOW8AArDe_?format=jpg&name=small', 'https://pbs.twimg.com/media/GoazXoMWIAAUGVy?format=jpg&name=small', 'https://pbs.twimg.com/media/GoazXoRWMAAdmz2?format=jpg&name=small', 'https://pbs.twimg.com/media/GoazXudXgAEQ_Wd?format=jpg&name=small']"
timesofindia,"#IPL2025 #SRHvsPBKS 

'SRH deserved the win, we missed our chances': PBKS assistant coach Sunil Joshi",2025-04-13,14:24:58,[]
timesofindia,"#MonteCarloMasters  #CarlosAlcaraz
@carlosalcaraz
 claims maiden Monte Carlo Masters title 

Alcaraz will rise to World No. 2, overtaking Alexander Zverev, as the clay-court season intensifies",2025-04-13,14:12:33,[]
timesofindia,"Several startups now offer an on-demand model for domestic help, but does it mean better pay and flexibility or more exploitation?

https://timesofindia.indiatimes.com/toi-plus/society-culture/bai-bye-to-rights-how-uberisation-is-set-to-change-domestic-work/articleshow/120232986.cms?utm_source=Social&utm_medium=Twitter&utm_campaign=LMTWLinks…",2025-04-13,14:00:01,['https://pbs.twimg.com/media/GoaVO0PXMAAKk17?format=jpg&name=900x900']
timesofindia,"#UttarPradesh | #AkashAnand, nephew of Bahujan Samaj party chief #Mayawati, who was expelled from the party, has appealed to her to take him back into the party

(reports ANI) 
#BSP",2025-04-13,12:58:35,['https://pbs.twimg.com/media/Goarch4XQAES5EY?format=png&name=900x900']
timesofindia,"'My only political guru and ideal': After expulsion from #BSP, #AkashAnand pleads with aunt #Mayawati to take him back",2025-04-13,13:51:34,[]
timesofindia,"Russian missiles hit Indian pharma facility in #Kyiv, alleges Ukrainian embassy in #India; shocking visuals out

Watch to know more",2025-04-13,13:50:00,['https://pbs.twimg.com/media/GoaJ1IAW0AAPI9k.jpg']
timesofindia,"#IPL2025 #DCvMI #DCvsMI 

TOSS!

Delhi Capitals captain Axar Patel wins toss, opts to field vs Mumbai Indians

FOLLOW LIVE:",2025-04-13,13:32:52,[]
timesofindia,"In a first, #India uses laser-based weapon to shoot down aircraft, missiles and drones; joins select list of countries that have capability

Details  http://toi.in/geT5wY",2025-04-13,13:35:00,[]
timesofindia,"#CricketWithTOI | #RoyalChallengersBengaluru stay unbeaten in away matches this season with an emphatic nine-wicket win over #RajasthanRoyals, thanks to #PhilSalt 

Match highlights  http://toi.in/mV6A6b
#IPL2025 #RRvsRCb #RRvRCB",2025-04-13,13:27:43,['https://pbs.twimg.com/media/GoaxPOMXsAAlSSS?format=jpg&name=900x900']
timesofindia,"#RRvRCB | #IPL2025

Virat Kohli scores 100th fifty in T20s.

The RCB icon brings up the landmark with a 39-ball half-centuy to take RCB closer to win over RR, chasing 174 to win. 

RCB 159/1 in 16 overs.

#RRvsRCB",2025-04-13,13:11:23,[]
timesofindia,"Butterfingers Riyan Parag, with sunglasses on, drops Virat Kohli 

Fans fume 

DETAILS: http://toi.in/oElFHZ/a24gk 

#ViratKohli #RiyanParag #RRvRCB #RRvsRCB #IPL2025 
@ParagRiyan
 @imVkohli",2025-04-13,13:10:55,[]
timesofindia,"A new UN report warns that glaciers are melting at record speeds, threatening the water security of billions. From the Himalayas to the Andes, the collapse of Earth’s 'water towers' signals a deepening global climate and resource crisis.

https://timesofindia.indiatimes.com/toi-plus/environment/the-great-glacier-meltdown-has-begun-and-its-coming-for-our-rivers/articleshow/120231326.cms?utm_source=Social&utm_medium=Twitter&utm_campaign=LMTWLinks…",2025-04-13,13:00:01,['https://pbs.twimg.com/media/GoaVM2kWgAEeYj4?format=jpg&name=900x900']
timesofindia,"#IPL2025 #LSGvsGT 

'Batting wasn't easy'

Gujarat Titans coach Parthiv Patel praises LSG's Nicholas Pooran",2025-04-13,12:46:02,[]
timesofindia,"#TimesEvoke | How were price caps on #RussianOil decided - and can the world manage #climatechange without #DonaldTrump? MIT Professor Catherine Wolfram 
@MITSloan
 @MITEcon
 tells 
@srijanapiya17
 in TimesEvoke.

‘The rest of the world is forging ahead on climate action — so far,",2025-04-13,12:33:00,['https://pbs.twimg.com/media/GoUnvZwWUAMIFXm?format=jpg&name=900x900']
NDTV,"MK Stalin forms committee to recommend measures for Tamil Nadu's autonomy amid run-ins with Governor

https://ndtv.com/india-news/mk-stalin-forms-committee-to-recommend-measures-for-tamil-nadus-autonomy-amid-run-ins-with-governor-8167424…",2025-04-15,06:34:08,['https://pbs.twimg.com/media/GojmpkaXMAAD0d2?format=jpg&name=900x900']
NDTV,Vivek Dahiya Reacts To Rumours Of Divorce From Divyanka Tripathi,2025-04-15,06:00:04,[]
NDTV,"Tesla Protesters' Poster Says ""Send Musk To Mars"", He Responds

https://ndtv.com/world-news/elon-musk-responds-to-tesla-protesters-send-musk-to-mars-demand-8166994…",2025-04-15,06:26:31,['https://pbs.twimg.com/media/Gojk633WQAAcYxH?format=png&name=900x900']
NDTV,"""Set An Example"": Barack Obama As Harvard Rejects Trump's Demands

https://ndtv.com/world-news/barack-obama-as-harvard-university-rejects-donald-trumps-demands-set-an-example-8167157…",2025-04-15,06:27:10,['https://pbs.twimg.com/media/GojlBx-WgAAx1tv?format=png&name=900x900']
NDTV,"Who Is Mohsen Mahdawi, Palestinian Student Detained At Citizenship Interview

https://ndtv.com/world-news/who-is-mohsen-mahdawi-palestinian-student-detained-at-citizenship-interview-8166870…",2025-04-15,06:27:35,['https://pbs.twimg.com/media/GojlKmAWIAAEVPh?format=png&name=900x900']
NDTV,"Robert Vadra Summoned By ED For Second Time In Connection With 2018 Land Deal Case 
@Verma__Ishika
 reports",2025-04-15,06:05:23,['https://pbs.twimg.com/amplify_video_thumb/1912023610409074688/img/7u7cwK71FK5hgk5c.jpg']
NDTV,"Robert Vadra Summoned By ED For Questioning In Land Deal Case 

On the panel with 
@divyawadhwa
: 
@pradip103
 and Rashid Alvi",2025-04-15,06:03:58,['https://pbs.twimg.com/amplify_video_thumb/1912021574632280064/img/eETSqZowbKQI2RB8.jpg']
NDTV,"LIVE | Robert Vadra, Summoned For 2nd Time, Marches To Probe Agency ED Office",2025-04-15,05:59:30,[]
NDTV,"Virat Kohli and Mr. Nags engaged in a fun 'meditation session' that also involved a lot of trolling.
#IPL2025 #RCB",2025-04-15,05:40:53,[]
NDTV,"#World24x7 with 
@ParmeshwarBawa
 | China And Vietnam Boost Trade, Rail Ties Amid US Tariffs",2025-04-15,05:43:07,['https://pbs.twimg.com/amplify_video_thumb/1912006215733039104/img/9hSgvIOO5GFnzJwl.jpg']
NDTV,"#World24x7 with 
@ParmeshwarBawa
 | First All-Female Flight To Space, Featuring Katy Perry",2025-04-15,05:44:09,['https://pbs.twimg.com/amplify_video_thumb/1912006214776426496/img/6JWhZxZNZgFN5ib8.jpg']
NDTV,"#World24x7 with 
@ParmeshwarBawa
 | Trump Tells Iran To Forget The Concept Of Nuclear Weapons Or Else...
https://ndtv.com/world-news/donald-trump-tells-iran-to-forget-the-concept-of-nuclear-weapons-or-else-8166190…",2025-04-15,05:45:43,['https://pbs.twimg.com/amplify_video_thumb/1912006215007186944/img/Tp0aLjesyB8UvUXD.jpg']
NDTV,"#World24x7 with 
@ParmeshwarBawa
 | Mark Zuckerberg Testifies At Landmark Antitrust Trial That Could Force Him To Sell Instagram 
@VishalV054
 shares more details",2025-04-15,05:47:02,['https://pbs.twimg.com/amplify_video_thumb/1912006216127033344/img/aL31V1Jw3MYxyjgd.jpg']
NDTV,"""Political Vendetta By BJP"": Robert Vadra On ED Summons 
@Verma__Ishika
 reports",2025-04-15,05:49:29,['https://pbs.twimg.com/amplify_video_thumb/1912019988661018624/img/Gc8MVc2jMA52Si7v.jpg']
NDTV,"Kylian Mbappe Leading Real Madrid Comeback Charge Against Arsenal

#ChampionsLeague #RealMadridVsArsenal #KylianMbappe",2025-04-15,03:45:08,[]
NDTV,"Shivam Dube's ""That Is Not CSK"" Remark After Win vs LSG Takes Internet By Storm

#ShivamDube #LSGvCSK #IPL2025",2025-04-15,03:59:26,[]
NDTV,Pyre Leads Nominations At Imagine India International Film Festival,2025-04-15,04:00:04,[]
NDTV,"Robert Vadra, Summoned For 2nd Time, Marches To Probe Agency ED Office
@aishvaryjain
 reports",2025-04-15,05:41:12,['https://pbs.twimg.com/amplify_video_thumb/1912017812798771200/img/Z1bKs6d5Fo9aGoNW.jpg']
NDTV,"Suryakumar Yadav's Bollywood-Inspired MS Dhoni-Shivam Dube Post Breaks The Internet

#MSDhoni #ShivamDube #LSGvsCSK #IPL2025",2025-04-15,05:01:03,[]
NDTV,"MS Dhoni took over CSK's captaincy after an injury ruled Ruturaj Gaikwad out for the remainder of the season.
#IPL2025 #LSGvsCSK",2025-04-15,05:06:00,[]
NDTV,"Donald Trump Hints At U-Turn On Auto Tariffs: ""Some Car Companies Need Time To...""

https://ndtv.com/world-news/donald-trump-hints-at-u-turn-on-auto-tariffs-some-car-companies-need-time-to-8166600…",2025-04-15,05:19:23,['https://pbs.twimg.com/media/GojVjgsXUAAWkZD?format=png&name=900x900']
NDTV,"#World24x7 with 
@ParmeshwarBawa
 | As Harvard Vows To Resist Trump's Demands, Govt Pauses $2.2 Bn In Funding",2025-04-15,05:23:15,['https://pbs.twimg.com/amplify_video_thumb/1912006468913508352/img/Ao2epjzpb1ITpVQ4.jpg']
NDTV,"#World24x7 with 
@ParmeshwarBawa
 | US To Impose Martial Law-type Order On April 20?",2025-04-15,05:27:06,[]
NDTV,"""NTA Playing With Future Of Children"": Students, Parents Flag Errors In JEE Main Exam
https://ndtv.com/education/nta-playing-with-future-of-children-students-parents-flag-errors-in-in-jee-main-exam-8166985…

#JEEMain #JEEMain2025",2025-04-15,05:29:28,['https://pbs.twimg.com/media/GojWnocXsAAQDFV?format=png&name=900x900']
NDTV,"Suryakumar Yadav's Bollywood-Inspired MS Dhoni-Shivam Dube Post Breaks The Internet

#MSDhoni #ShivamDube #LSGvsCSK #IPL2025",2025-04-15,05:01:03,[]
NDTV,"MS Dhoni took over CSK's captaincy after an injury ruled Ruturaj Gaikwad out for the remainder of the season.
#IPL2025 #LSGvsCSK",2025-04-15,05:06:00,[]
NDTV,"Donald Trump Hints At U-Turn On Auto Tariffs: ""Some Car Companies Need Time To...""

https://ndtv.com/world-news/donald-trump-hints-at-u-turn-on-auto-tariffs-some-car-companies-need-time-to-8166600…",2025-04-15,05:19:23,['https://pbs.twimg.com/media/GojVjgsXUAAWkZD?format=png&name=900x900']
NDTV,"#World24x7 with 
@ParmeshwarBawa
 | As Harvard Vows To Resist Trump's Demands, Govt Pauses $2.2 Bn In Funding",2025-04-15,05:23:15,['https://pbs.twimg.com/amplify_video_thumb/1912006468913508352/img/Ao2epjzpb1ITpVQ4.jpg']
NDTV,"#World24x7 with 
@ParmeshwarBawa
 | US To Impose Martial Law-type Order On April 20?",2025-04-15,05:27:06,[]
NDTV,"""NTA Playing With Future Of Children"": Students, Parents Flag Errors In JEE Main Exam
https://ndtv.com/education/nta-playing-with-future-of-children-students-parents-flag-errors-in-in-jee-main-exam-8166985…

#JEEMain #JEEMain2025",2025-04-15,05:29:28,['https://pbs.twimg.com/media/GojWnocXsAAQDFV?format=png&name=900x900']
NDTV,"Suryakumar Yadav's Bollywood-Inspired MS Dhoni-Shivam Dube Post Breaks The Internet

#MSDhoni #ShivamDube #LSGvsCSK #IPL2025",2025-04-15,05:01:03,[]
NDTV,"MS Dhoni took over CSK's captaincy after an injury ruled Ruturaj Gaikwad out for the remainder of the season.
#IPL2025 #LSGvsCSK",2025-04-15,05:06:00,[]
NDTV,"Donald Trump Hints At U-Turn On Auto Tariffs: ""Some Car Companies Need Time To...""

https://ndtv.com/world-news/donald-trump-hints-at-u-turn-on-auto-tariffs-some-car-companies-need-time-to-8166600…",2025-04-15,05:19:23,['https://pbs.twimg.com/media/GojVjgsXUAAWkZD?format=png&name=900x900']
NDTV,"#World24x7 with 
@ParmeshwarBawa
 | As Harvard Vows To Resist Trump's Demands, Govt Pauses $2.2 Bn In Funding",2025-04-15,05:23:15,['https://pbs.twimg.com/amplify_video_thumb/1912006468913508352/img/Ao2epjzpb1ITpVQ4.jpg']
NDTV,"#World24x7 with 
@ParmeshwarBawa
 | US To Impose Martial Law-type Order On April 20?",2025-04-15,05:27:06,[]
NDTV,"""NTA Playing With Future Of Children"": Students, Parents Flag Errors In JEE Main Exam
https://ndtv.com/education/nta-playing-with-future-of-children-students-parents-flag-errors-in-in-jee-main-exam-8166985…

#JEEMain #JEEMain2025",2025-04-15,05:29:28,['https://pbs.twimg.com/media/GojWnocXsAAQDFV?format=png&name=900x900']
NDTV,"Suryakumar Yadav's Bollywood-Inspired MS Dhoni-Shivam Dube Post Breaks The Internet

#MSDhoni #ShivamDube #LSGvsCSK #IPL2025",2025-04-15,05:01:03,[]
NDTV,"MS Dhoni took over CSK's captaincy after an injury ruled Ruturaj Gaikwad out for the remainder of the season.
#IPL2025 #LSGvsCSK",2025-04-15,05:06:00,[]
NDTV,"Donald Trump Hints At U-Turn On Auto Tariffs: ""Some Car Companies Need Time To...""

https://ndtv.com/world-news/donald-trump-hints-at-u-turn-on-auto-tariffs-some-car-companies-need-time-to-8166600…",2025-04-15,05:19:23,['https://pbs.twimg.com/media/GojVjgsXUAAWkZD?format=png&name=900x900']
NDTV,"#World24x7 with 
@ParmeshwarBawa
 | As Harvard Vows To Resist Trump's Demands, Govt Pauses $2.2 Bn In Funding",2025-04-15,05:23:15,['https://pbs.twimg.com/amplify_video_thumb/1912006468913508352/img/Ao2epjzpb1ITpVQ4.jpg']
NDTV,"#World24x7 with 
@ParmeshwarBawa
 | US To Impose Martial Law-type Order On April 20?",2025-04-15,05:27:06,[]
NDTV,"""NTA Playing With Future Of Children"": Students, Parents Flag Errors In JEE Main Exam
https://ndtv.com/education/nta-playing-with-future-of-children-students-parents-flag-errors-in-in-jee-main-exam-8166985…

#JEEMain #JEEMain2025",2025-04-15,05:29:28,['https://pbs.twimg.com/media/GojWnocXsAAQDFV?format=png&name=900x900']
NDTV,"Suryakumar Yadav's Bollywood-Inspired MS Dhoni-Shivam Dube Post Breaks The Internet

#MSDhoni #ShivamDube #LSGvsCSK #IPL2025",2025-04-15,05:01:03,[]
NDTV,"MS Dhoni took over CSK's captaincy after an injury ruled Ruturaj Gaikwad out for the remainder of the season.
#IPL2025 #LSGvsCSK",2025-04-15,05:06:00,[]
NDTV,"Donald Trump Hints At U-Turn On Auto Tariffs: ""Some Car Companies Need Time To...""

https://ndtv.com/world-news/donald-trump-hints-at-u-turn-on-auto-tariffs-some-car-companies-need-time-to-8166600…",2025-04-15,05:19:23,['https://pbs.twimg.com/media/GojVjgsXUAAWkZD?format=png&name=900x900']
NDTV,"#World24x7 with 
@ParmeshwarBawa
 | As Harvard Vows To Resist Trump's Demands, Govt Pauses $2.2 Bn In Funding",2025-04-15,05:23:15,['https://pbs.twimg.com/amplify_video_thumb/1912006468913508352/img/Ao2epjzpb1ITpVQ4.jpg']
NDTV,"#World24x7 with 
@ParmeshwarBawa
 | US To Impose Martial Law-type Order On April 20?",2025-04-15,05:27:06,[]
NDTV,"""NTA Playing With Future Of Children"": Students, Parents Flag Errors In JEE Main Exam
https://ndtv.com/education/nta-playing-with-future-of-children-students-parents-flag-errors-in-in-jee-main-exam-8166985…

#JEEMain #JEEMain2025",2025-04-15,05:29:28,['https://pbs.twimg.com/media/GojWnocXsAAQDFV?format=png&name=900x900']
NDTV,"Suryakumar Yadav's Bollywood-Inspired MS Dhoni-Shivam Dube Post Breaks The Internet

#MSDhoni #ShivamDube #LSGvsCSK #IPL2025",2025-04-15,05:01:03,[]
NDTV,"MS Dhoni took over CSK's captaincy after an injury ruled Ruturaj Gaikwad out for the remainder of the season.
#IPL2025 #LSGvsCSK",2025-04-15,05:06:00,[]
NDTV,"Donald Trump Hints At U-Turn On Auto Tariffs: ""Some Car Companies Need Time To...""

https://ndtv.com/world-news/donald-trump-hints-at-u-turn-on-auto-tariffs-some-car-companies-need-time-to-8166600…",2025-04-15,05:19:23,['https://pbs.twimg.com/media/GojVjgsXUAAWkZD?format=png&name=900x900']
NDTV,"#World24x7 with 
@ParmeshwarBawa
 | As Harvard Vows To Resist Trump's Demands, Govt Pauses $2.2 Bn In Funding",2025-04-15,05:23:15,['https://pbs.twimg.com/amplify_video_thumb/1912006468913508352/img/Ao2epjzpb1ITpVQ4.jpg']
NDTV,"#World24x7 with 
@ParmeshwarBawa
 | US To Impose Martial Law-type Order On April 20?",2025-04-15,05:27:06,[]
NDTV,"""NTA Playing With Future Of Children"": Students, Parents Flag Errors In JEE Main Exam
https://ndtv.com/education/nta-playing-with-future-of-children-students-parents-flag-errors-in-in-jee-main-exam-8166985…

#JEEMain #JEEMain2025",2025-04-15,05:29:28,['https://pbs.twimg.com/media/GojWnocXsAAQDFV?format=png&name=900x900']
NDTV,"Suryakumar Yadav's Bollywood-Inspired MS Dhoni-Shivam Dube Post Breaks The Internet

#MSDhoni #ShivamDube #LSGvsCSK #IPL2025",2025-04-15,05:01:03,[]
NDTV,"MS Dhoni took over CSK's captaincy after an injury ruled Ruturaj Gaikwad out for the remainder of the season.
#IPL2025 #LSGvsCSK",2025-04-15,05:06:00,[]
NDTV,"Donald Trump Hints At U-Turn On Auto Tariffs: ""Some Car Companies Need Time To...""

https://ndtv.com/world-news/donald-trump-hints-at-u-turn-on-auto-tariffs-some-car-companies-need-time-to-8166600…",2025-04-15,05:19:23,['https://pbs.twimg.com/media/GojVjgsXUAAWkZD?format=png&name=900x900']
NDTV,"#World24x7 with 
@ParmeshwarBawa
 | As Harvard Vows To Resist Trump's Demands, Govt Pauses $2.2 Bn In Funding",2025-04-15,05:23:15,['https://pbs.twimg.com/amplify_video_thumb/1912006468913508352/img/Ao2epjzpb1ITpVQ4.jpg']
NDTV,"#World24x7 with 
@ParmeshwarBawa
 | US To Impose Martial Law-type Order On April 20?",2025-04-15,05:27:06,[]
NDTV,"""NTA Playing With Future Of Children"": Students, Parents Flag Errors In JEE Main Exam
https://ndtv.com/education/nta-playing-with-future-of-children-students-parents-flag-errors-in-in-jee-main-exam-8166985…

#JEEMain #JEEMain2025",2025-04-15,05:29:28,['https://pbs.twimg.com/media/GojWnocXsAAQDFV?format=png&name=900x900']
NDTV,"Suryakumar Yadav's Bollywood-Inspired MS Dhoni-Shivam Dube Post Breaks The Internet

#MSDhoni #ShivamDube #LSGvsCSK #IPL2025",2025-04-15,05:01:03,[]
NDTV,"MS Dhoni took over CSK's captaincy after an injury ruled Ruturaj Gaikwad out for the remainder of the season.
#IPL2025 #LSGvsCSK",2025-04-15,05:06:00,[]
NDTV,"Donald Trump Hints At U-Turn On Auto Tariffs: ""Some Car Companies Need Time To...""

https://ndtv.com/world-news/donald-trump-hints-at-u-turn-on-auto-tariffs-some-car-companies-need-time-to-8166600…",2025-04-15,05:19:23,['https://pbs.twimg.com/media/GojVjgsXUAAWkZD?format=png&name=900x900']
NDTV,"#World24x7 with 
@ParmeshwarBawa
 | As Harvard Vows To Resist Trump's Demands, Govt Pauses $2.2 Bn In Funding",2025-04-15,05:23:15,['https://pbs.twimg.com/amplify_video_thumb/1912006468913508352/img/Ao2epjzpb1ITpVQ4.jpg']
NDTV,"#World24x7 with 
@ParmeshwarBawa
 | US To Impose Martial Law-type Order On April 20?",2025-04-15,05:27:06,[]
NDTV,"""NTA Playing With Future Of Children"": Students, Parents Flag Errors In JEE Main Exam
https://ndtv.com/education/nta-playing-with-future-of-children-students-parents-flag-errors-in-in-jee-main-exam-8166985…

#JEEMain #JEEMain2025",2025-04-15,05:29:28,['https://pbs.twimg.com/media/GojWnocXsAAQDFV?format=png&name=900x900']
NDTV,"Suryakumar Yadav's Bollywood-Inspired MS Dhoni-Shivam Dube Post Breaks The Internet

#MSDhoni #ShivamDube #LSGvsCSK #IPL2025",2025-04-15,05:01:03,[]
NDTV,"MS Dhoni took over CSK's captaincy after an injury ruled Ruturaj Gaikwad out for the remainder of the season.
#IPL2025 #LSGvsCSK",2025-04-15,05:06:00,[]
NDTV,"Donald Trump Hints At U-Turn On Auto Tariffs: ""Some Car Companies Need Time To...""

https://ndtv.com/world-news/donald-trump-hints-at-u-turn-on-auto-tariffs-some-car-companies-need-time-to-8166600…",2025-04-15,05:19:23,['https://pbs.twimg.com/media/GojVjgsXUAAWkZD?format=png&name=900x900']
NDTV,"#World24x7 with 
@ParmeshwarBawa
 | As Harvard Vows To Resist Trump's Demands, Govt Pauses $2.2 Bn In Funding",2025-04-15,05:23:15,['https://pbs.twimg.com/amplify_video_thumb/1912006468913508352/img/Ao2epjzpb1ITpVQ4.jpg']
NDTV,"#World24x7 with 
@ParmeshwarBawa
 | US To Impose Martial Law-type Order On April 20?",2025-04-15,05:27:06,[]
NDTV,"""NTA Playing With Future Of Children"": Students, Parents Flag Errors In JEE Main Exam
https://ndtv.com/education/nta-playing-with-future-of-children-students-parents-flag-errors-in-in-jee-main-exam-8166985…

#JEEMain #JEEMain2025",2025-04-15,05:29:28,['https://pbs.twimg.com/media/GojWnocXsAAQDFV?format=png&name=900x900']
NDTV,"Suryakumar Yadav's Bollywood-Inspired MS Dhoni-Shivam Dube Post Breaks The Internet

#MSDhoni #ShivamDube #LSGvsCSK #IPL2025",2025-04-15,05:01:03,[]
NDTV,"MS Dhoni took over CSK's captaincy after an injury ruled Ruturaj Gaikwad out for the remainder of the season.
#IPL2025 #LSGvsCSK",2025-04-15,05:06:00,[]
NDTV,"Donald Trump Hints At U-Turn On Auto Tariffs: ""Some Car Companies Need Time To...""

https://ndtv.com/world-news/donald-trump-hints-at-u-turn-on-auto-tariffs-some-car-companies-need-time-to-8166600…",2025-04-15,05:19:23,['https://pbs.twimg.com/media/GojVjgsXUAAWkZD?format=png&name=900x900']
NDTV,"#World24x7 with 
@ParmeshwarBawa
 | As Harvard Vows To Resist Trump's Demands, Govt Pauses $2.2 Bn In Funding",2025-04-15,05:23:15,['https://pbs.twimg.com/amplify_video_thumb/1912006468913508352/img/Ao2epjzpb1ITpVQ4.jpg']
NDTV,"#World24x7 with 
@ParmeshwarBawa
 | US To Impose Martial Law-type Order On April 20?",2025-04-15,05:27:06,[]
NDTV,"""NTA Playing With Future Of Children"": Students, Parents Flag Errors In JEE Main Exam
https://ndtv.com/education/nta-playing-with-future-of-children-students-parents-flag-errors-in-in-jee-main-exam-8166985…

#JEEMain #JEEMain2025",2025-04-15,05:29:28,['https://pbs.twimg.com/media/GojWnocXsAAQDFV?format=png&name=900x900']
NDTV,"Suryakumar Yadav's Bollywood-Inspired MS Dhoni-Shivam Dube Post Breaks The Internet

#MSDhoni #ShivamDube #LSGvsCSK #IPL2025",2025-04-15,05:01:03,[]
NDTV,"MS Dhoni took over CSK's captaincy after an injury ruled Ruturaj Gaikwad out for the remainder of the season.
#IPL2025 #LSGvsCSK",2025-04-15,05:06:00,[]
NDTV,"Donald Trump Hints At U-Turn On Auto Tariffs: ""Some Car Companies Need Time To...""

https://ndtv.com/world-news/donald-trump-hints-at-u-turn-on-auto-tariffs-some-car-companies-need-time-to-8166600…",2025-04-15,05:19:23,['https://pbs.twimg.com/media/GojVjgsXUAAWkZD?format=png&name=900x900']
NDTV,"#World24x7 with 
@ParmeshwarBawa
 | As Harvard Vows To Resist Trump's Demands, Govt Pauses $2.2 Bn In Funding",2025-04-15,05:23:15,['https://pbs.twimg.com/amplify_video_thumb/1912006468913508352/img/Ao2epjzpb1ITpVQ4.jpg']
NDTV,"#World24x7 with 
@ParmeshwarBawa
 | US To Impose Martial Law-type Order On April 20?",2025-04-15,05:27:06,[]
NDTV,"""NTA Playing With Future Of Children"": Students, Parents Flag Errors In JEE Main Exam
https://ndtv.com/education/nta-playing-with-future-of-children-students-parents-flag-errors-in-in-jee-main-exam-8166985…

#JEEMain #JEEMain2025",2025-04-15,05:29:28,['https://pbs.twimg.com/media/GojWnocXsAAQDFV?format=png&name=900x900']
NDTV,"Suryakumar Yadav's Bollywood-Inspired MS Dhoni-Shivam Dube Post Breaks The Internet

#MSDhoni #ShivamDube #LSGvsCSK #IPL2025",2025-04-15,05:01:03,[]
